,1. open,2. high,3. low,4. close,5. volume
2017-04-21,0.9800,0.9800,0.9700,0.9700,3000
2017-04-20,0.9700,0.9700,0.9700,0.9700,0
2017-04-19,0.9700,0.9700,0.9700,0.9700,12000
2017-04-18,0.9500,0.9500,0.9500,0.9500,9000
2017-04-17,0.9700,0.9700,0.9700,0.9700,0
2017-04-13,0.9700,0.9700,0.9700,0.9700,0
2017-04-12,0.9700,0.9700,0.9700,0.9700,2000
2017-04-11,0.9700,0.9700,0.9700,0.9700,0
2017-04-10,0.9700,0.9700,0.9700,0.9700,0
2017-04-07,0.9700,0.9700,0.9700,0.9700,0
2017-04-06,0.9700,0.9700,0.9700,0.9700,0
2017-04-05,0.9700,0.9700,0.9700,0.9700,0
2017-04-04,0.9700,0.9700,0.9700,0.9700,0
2017-04-03,0.9700,0.9700,0.9700,0.9700,0
2017-03-31,0.9700,0.9700,0.9700,0.9700,0
2017-03-30,0.9700,0.9700,0.9700,0.9700,500
2017-03-29,0.9400,0.9400,0.9400,0.9400,0
2017-03-28,0.9400,0.9400,0.9400,0.9400,2000
2017-03-27,0.9400,0.9400,0.9300,0.9300,2000
2017-03-24,0.9400,0.9400,0.9400,0.9400,0
2017-03-23,0.9400,0.9400,0.9400,0.9400,0
2017-03-22,0.9400,0.9400,0.9400,0.9400,0
2017-03-21,0.9400,0.9400,0.9400,0.9400,22000
2017-03-20,0.9600,0.9600,0.9600,0.9600,0
2017-03-17,0.9600,0.9600,0.9600,0.9600,0
2017-03-16,0.9600,0.9600,0.9600,0.9600,0
2017-03-15,0.9600,0.9600,0.9600,0.9600,0
2017-03-14,0.9600,0.9600,0.9600,0.9600,0
2017-03-13,0.9600,0.9600,0.9600,0.9600,0
2017-03-10,0.9600,0.9600,0.9600,0.9600,0
2017-03-09,0.9600,0.9600,0.9600,0.9600,0
2017-03-08,0.9600,0.9600,0.9600,0.9600,0
2017-03-07,0.9600,0.9600,0.9600,0.9600,0
2017-03-06,0.9600,0.9600,0.9600,0.9600,0
2017-03-03,0.9600,0.9600,0.9600,0.9600,0
2017-03-02,0.9600,0.9600,0.9600,0.9600,0
2017-03-01,0.9600,0.9600,0.9600,0.9600,10000
2017-02-28,0.9700,0.9700,0.9700,0.9700,0
2017-02-27,0.9800,0.9800,0.9700,0.9700,10000
2017-02-24,0.9500,0.9500,0.9500,0.9500,0
2017-02-23,0.9500,0.9500,0.9500,0.9500,6000
2017-02-22,0.9700,0.9700,0.9700,0.9700,0
2017-02-21,0.9700,0.9700,0.9700,0.9700,0
2017-02-17,0.9700,0.9700,0.9700,0.9700,0
2017-02-16,0.9700,0.9700,0.9700,0.9700,0
2017-02-15,0.9700,0.9700,0.9700,0.9700,0
2017-02-14,0.9700,0.9700,0.9700,0.9700,0
2017-02-13,0.9800,0.9800,0.9700,0.9700,11000
2017-02-10,1.0200,1.0200,1.0200,1.0200,0
2017-02-09,1.0200,1.0200,1.0200,1.0200,0
2017-02-08,1.0200,1.0200,1.0200,1.0200,0
2017-02-07,1.0200,1.0200,1.0200,1.0200,4000
2017-02-06,1.0200,1.0200,1.0200,1.0200,0
2017-02-03,1.0300,1.0300,1.0200,1.0200,9200
2017-02-02,1.0100,1.0100,1.0100,1.0100,0
2017-02-01,1.0100,1.0100,1.0100,1.0100,0
2017-01-31,1.0100,1.0100,1.0100,1.0100,0
2017-01-30,1.0100,1.0100,1.0100,1.0100,0
2017-01-27,1.0100,1.0100,1.0100,1.0100,0
2017-01-26,1.0200,1.0200,1.0100,1.0100,8000
2017-01-25,1.0000,1.0000,1.0000,1.0000,0
2017-01-24,1.0000,1.0000,1.0000,1.0000,0
2017-01-23,1.0000,1.0000,1.0000,1.0000,0
2017-01-20,1.0000,1.0000,1.0000,1.0000,0
2017-01-19,1.0000,1.0000,1.0000,1.0000,20000
2017-01-18,1.0400,1.0400,1.0400,1.0400,0
2017-01-17,1.0400,1.0400,1.0400,1.0400,0
2017-01-13,1.0400,1.0400,1.0400,1.0400,0
2017-01-12,1.0400,1.0400,1.0400,1.0400,0
2017-01-11,1.0400,1.0400,1.0400,1.0400,0
2017-01-10,1.0400,1.0400,1.0400,1.0400,0
2017-01-09,1.0400,1.0400,1.0400,1.0400,0
2017-01-06,1.0400,1.0400,1.0400,1.0400,0
2017-01-05,1.0400,1.0400,1.0400,1.0400,0
2017-01-04,1.0400,1.0400,1.0400,1.0400,0
2017-01-03,1.0400,1.0400,1.0400,1.0400,0
2016-12-30,1.0375,1.0400,1.0375,1.0400,490
2016-12-29,0.9925,0.9925,0.9900,0.9900,116000
2016-12-28,0.9900,0.9900,0.9900,0.9900,0
2016-12-27,0.9900,0.9900,0.9900,0.9900,0
2016-12-23,0.9900,0.9900,0.9900,0.9900,50
2016-12-22,0.9900,0.9900,0.9900,0.9900,7850
2016-12-21,1.0200,1.0200,1.0200,1.0200,0
2016-12-20,1.0200,1.0200,1.0200,1.0200,0
2016-12-19,1.0200,1.0200,1.0200,1.0200,0
2016-12-16,1.0200,1.0200,1.0200,1.0200,0
2016-12-15,1.0200,1.0200,1.0200,1.0200,0
2016-12-14,1.0200,1.0200,1.0200,1.0200,0
2016-12-13,1.0200,1.0200,1.0200,1.0200,0
2016-12-12,1.0200,1.0200,1.0200,1.0200,0
2016-12-09,1.0200,1.0200,1.0200,1.0200,0
2016-12-08,1.0200,1.0200,1.0200,1.0200,0
2016-12-07,1.0200,1.0200,1.0200,1.0200,6000
2016-12-06,1.0100,1.0100,1.0100,1.0100,0
2016-12-05,1.0100,1.0100,1.0100,1.0100,14200
2016-12-02,1.0100,1.0100,1.0100,1.0100,0
2016-12-01,1.0100,1.0100,1.0100,1.0100,0
2016-11-30,1.0100,1.0100,1.0100,1.0100,0
2016-11-29,1.0100,1.0100,1.0100,1.0100,12500
2016-11-28,1.0100,1.0100,1.0100,1.0100,0
2016-11-25,1.0100,1.0100,1.0100,1.0100,0
2016-11-23,1.0100,1.0100,1.0100,1.0100,0
2016-11-22,1.0100,1.0100,1.0100,1.0100,0
2016-11-21,1.0100,1.0100,1.0100,1.0100,0
2016-11-18,1.0100,1.0100,1.0100,1.0100,0
2016-11-17,1.0104,1.0104,1.0100,1.0100,4000
2016-11-16,1.0000,1.0000,1.0000,1.0000,550
2016-11-15,1.0100,1.0100,1.0100,1.0100,15000
2016-11-14,1.0260,1.0260,1.0200,1.0200,8000
2016-11-11,1.0460,1.0460,1.0460,1.0460,10000
2016-11-10,1.0800,1.0800,1.0800,1.0800,0
2016-11-09,1.0800,1.0800,1.0800,1.0800,466000
2016-11-08,1.0860,1.0860,1.0800,1.0800,1700
2016-11-07,1.1400,1.1400,1.1400,1.1400,0
2016-11-04,1.1400,1.1400,1.1400,1.1400,0
2016-11-03,1.1400,1.1400,1.1400,1.1400,0
2016-11-02,1.1800,1.1800,1.1400,1.1400,3000
2016-11-01,1.1060,1.1060,1.1060,1.1060,50
2016-10-31,1.1060,1.1060,1.1060,1.1060,0
2016-10-28,1.1060,1.1060,1.1060,1.1060,0
2016-10-27,1.1060,1.1060,1.1060,1.1060,0
2016-10-26,1.1060,1.1060,1.1060,1.1060,0
2016-10-25,1.1060,1.1060,1.1060,1.1060,0
2016-10-24,1.1100,1.1100,1.1060,1.1060,2100
2016-10-21,1.0800,1.0800,1.0800,1.0800,0
2016-10-20,1.0800,1.0800,1.0800,1.0800,26800
2016-10-19,1.0800,1.0800,1.0800,1.0800,0
2016-10-18,1.0860,1.0860,1.0800,1.0800,6000
2016-10-17,1.1000,1.1000,1.1000,1.1000,0
2016-10-14,1.1000,1.1000,1.1000,1.1000,2250
2016-10-13,1.0100,1.0100,1.0100,1.0100,0
2016-10-12,1.0100,1.0100,1.0100,1.0100,0
2016-10-11,1.0100,1.0100,1.0100,1.0100,0
2016-10-10,1.0100,1.0100,1.0100,1.0100,0
2016-10-07,1.0100,1.0100,1.0100,1.0100,0
2016-10-06,1.0100,1.0100,1.0100,1.0100,0
2016-10-05,1.0100,1.0100,1.0100,1.0100,466000
2016-10-04,1.0100,1.0100,1.0100,1.0100,0
2016-10-03,1.0100,1.0100,1.0100,1.0100,0
2016-09-30,1.0100,1.0100,1.0100,1.0100,0
2016-09-29,1.0100,1.0100,1.0100,1.0100,0
2016-09-28,1.0100,1.0100,1.0100,1.0100,0
2016-09-27,1.0100,1.0100,1.0100,1.0100,0
2016-09-26,1.0100,1.0100,1.0100,1.0100,0
2016-09-23,1.0100,1.0100,1.0100,1.0100,0
2016-09-22,1.0100,1.0100,1.0100,1.0100,0
2016-09-21,1.0100,1.0100,1.0100,1.0100,0
2016-09-20,1.0100,1.0100,1.0100,1.0100,0
2016-09-19,1.0100,1.0100,1.0100,1.0100,0
2016-09-16,1.0100,1.0100,1.0100,1.0100,0
2016-09-15,1.0100,1.0100,1.0100,1.0100,0
2016-09-14,1.0100,1.0100,1.0100,1.0100,0
2016-09-13,1.0100,1.0100,1.0100,1.0100,0
2016-09-12,1.0100,1.0100,1.0100,1.0100,0
2016-09-09,1.0100,1.0100,1.0100,1.0100,2000
2016-09-08,1.0000,1.0000,1.0000,1.0000,0
2016-09-07,1.0000,1.0000,1.0000,1.0000,0
2016-09-06,1.0000,1.0000,1.0000,1.0000,0
2016-09-02,1.0000,1.0000,1.0000,1.0000,0
2016-09-01,1.0000,1.0000,1.0000,1.0000,0
2016-08-31,1.0000,1.0000,1.0000,1.0000,15000
2016-08-30,1.0000,1.0000,1.0000,1.0000,0
2016-08-29,1.0000,1.0000,1.0000,1.0000,0
2016-08-26,1.0000,1.0000,1.0000,1.0000,0
2016-08-25,1.0000,1.0000,1.0000,1.0000,0
2016-08-24,1.0000,1.0000,1.0000,1.0000,0
2016-08-23,1.0000,1.0000,1.0000,1.0000,500
2016-08-22,1.0000,1.0000,1.0000,1.0000,1200
2016-08-19,1.0300,1.0300,1.0300,1.0300,0
2016-08-18,1.0300,1.0300,1.0300,1.0300,400000
2016-08-17,1.0300,1.0300,1.0300,1.0300,0
2016-08-16,1.0300,1.0300,1.0300,1.0300,350000
2016-08-15,1.0300,1.0300,1.0300,1.0300,0
2016-08-12,1.0300,1.0300,1.0300,1.0300,32000
2016-08-11,1.0300,1.0300,1.0300,1.0300,0
2016-08-10,1.0300,1.0300,1.0300,1.0300,0
2016-08-09,1.0300,1.0300,1.0300,1.0300,0
2016-08-08,1.0300,1.0300,1.0300,1.0300,0
2016-08-05,1.0300,1.0300,1.0300,1.0300,0
2016-08-04,1.0300,1.0300,1.0300,1.0300,0
2016-08-03,1.0300,1.0300,1.0300,1.0300,25000
2016-08-02,1.0400,1.0400,1.0400,1.0400,0
2016-08-01,1.0400,1.0400,1.0400,1.0400,0
2016-07-29,1.0475,1.0475,1.0400,1.0400,7000
2016-07-28,1.0500,1.0500,1.0500,1.0500,0
2016-07-27,1.0500,1.0500,1.0500,1.0500,0
2016-07-26,1.0500,1.0500,1.0500,1.0500,0
2016-07-25,1.0500,1.0500,1.0500,1.0500,0
2016-07-22,1.0500,1.0500,1.0500,1.0500,16000
2016-07-21,1.0600,1.0600,1.0600,1.0600,0
2016-07-20,1.0600,1.0600,1.0600,1.0600,0
2016-07-19,1.0600,1.0600,1.0600,1.0600,500
2016-07-18,1.0900,1.0900,1.0900,1.0900,58300
2016-07-15,1.1400,1.1400,1.0900,1.0900,200
2016-07-14,1.1200,1.1200,1.1200,1.1200,0
2016-07-13,1.1200,1.1200,1.1200,1.1200,0
2016-07-12,1.1200,1.1200,1.1200,1.1200,0
2016-07-11,1.1400,1.1400,1.1200,1.1200,20000
2016-07-08,1.0880,1.0880,1.0880,1.0880,0
2016-07-07,1.0880,1.0880,1.0880,1.0880,0
2016-07-06,1.0880,1.0880,1.0880,1.0880,0
2016-07-05,1.0880,1.0880,1.0880,1.0880,0
2016-07-01,1.1000,1.1000,1.0880,1.0880,22000
2016-06-30,1.1000,1.1000,1.1000,1.1000,0
2016-06-29,1.1000,1.1000,1.1000,1.1000,0
2016-06-28,1.1000,1.1000,1.1000,1.1000,0
2016-06-27,1.1000,1.1000,1.1000,1.1000,0
2016-06-24,1.1000,1.1000,1.1000,1.1000,0
2016-06-23,1.1000,1.1000,1.1000,1.1000,0
2016-06-22,1.1080,1.1080,1.1000,1.1000,13000
2016-06-21,1.1700,1.1700,1.1700,1.1700,0
2016-06-20,1.1700,1.1700,1.1700,1.1700,0
2016-06-17,1.1700,1.1700,1.1700,1.1700,0
2016-06-16,1.1700,1.1700,1.1700,1.1700,0
2016-06-15,1.1700,1.1700,1.1700,1.1700,0
2016-06-14,1.1700,1.1700,1.1700,1.1700,0
2016-06-13,1.1700,1.1700,1.1700,1.1700,0
2016-06-10,1.1700,1.1700,1.1700,1.1700,0
2016-06-09,1.1700,1.1700,1.1700,1.1700,0
2016-06-08,1.1700,1.1700,1.1700,1.1700,0
2016-06-07,1.1700,1.1700,1.1700,1.1700,15000
2016-06-06,1.1401,1.1401,1.1401,1.1401,0
2016-06-03,1.1401,1.1401,1.1401,1.1401,0
2016-06-02,1.1401,1.1401,1.1401,1.1401,0
2016-06-01,1.1401,1.1401,1.1401,1.1401,0
2016-05-31,1.1401,1.1401,1.1401,1.1401,0
2016-05-27,1.1401,1.1401,1.1401,1.1401,0
2016-05-26,1.1401,1.1401,1.1401,1.1401,0
2016-05-25,1.1401,1.1401,1.1401,1.1401,0
2016-05-24,1.1401,1.1401,1.1401,1.1401,0
2016-05-23,1.1401,1.1401,1.1401,1.1401,0
2016-05-20,1.1401,1.1401,1.1401,1.1401,0
2016-05-19,1.1401,1.1401,1.1401,1.1401,0
2016-05-18,1.1401,1.1401,1.1401,1.1401,0
2016-05-17,1.1401,1.1401,1.1401,1.1401,0
2016-05-16,1.1401,1.1401,1.1401,1.1401,0
2016-05-13,1.1401,1.1401,1.1401,1.1401,0
2016-05-12,1.1401,1.1401,1.1401,1.1401,0
2016-05-11,1.1401,1.1401,1.1401,1.1401,0
2016-05-10,1.1401,1.1401,1.1401,1.1401,0
2016-05-09,1.1401,1.1401,1.1401,1.1401,0
2016-05-06,1.1401,1.1401,1.1401,1.1401,6000
2016-05-05,1.1200,1.1200,1.1200,1.1200,10000
2016-05-04,1.1600,1.1600,1.1600,1.1600,0
2016-05-03,1.1600,1.1600,1.1600,1.1600,0
2016-05-02,1.1600,1.1600,1.1600,1.1600,0
2016-04-29,1.1600,1.1600,1.1600,1.1600,0
2016-04-28,1.1600,1.1600,1.1600,1.1600,0
2016-04-27,1.1600,1.1600,1.1600,1.1600,0
2016-04-26,1.1600,1.1600,1.1600,1.1600,0
2016-04-25,1.1600,1.1600,1.1600,1.1600,0
2016-04-22,1.1600,1.1600,1.1600,1.1600,0
2016-04-21,1.1600,1.1600,1.1600,1.1600,0
2016-04-20,1.1600,1.1600,1.1600,1.1600,0
2016-04-19,1.1600,1.1600,1.1600,1.1600,0
2016-04-18,1.1600,1.1600,1.1600,1.1600,0
2016-04-15,1.1600,1.1600,1.1600,1.1600,0
2016-04-14,1.1600,1.1600,1.1600,1.1600,0
2016-04-13,1.1600,1.1600,1.1600,1.1600,0
2016-04-12,1.1600,1.1600,1.1600,1.1600,0
2016-04-11,1.1600,1.1600,1.1600,1.1600,3000
2016-04-08,1.1600,1.1600,1.1600,1.1600,0
2016-04-07,1.1600,1.1600,1.1600,1.1600,0
2016-04-06,1.1600,1.1600,1.1600,1.1600,0
2016-04-05,1.1600,1.1600,1.1600,1.1600,0
2016-04-04,1.1600,1.1600,1.1600,1.1600,0
2016-04-01,1.1600,1.1600,1.1600,1.1600,0
2016-03-31,1.1600,1.1600,1.1600,1.1600,0
2016-03-30,1.1600,1.1600,1.1600,1.1600,0
2016-03-29,1.1705,1.1705,1.1600,1.1600,5000
2016-03-28,1.1805,1.1805,1.1700,1.1700,5000
2016-03-24,1.1700,1.1700,1.1700,1.1700,0
2016-03-23,1.1700,1.1700,1.1700,1.1700,0
2016-03-22,1.1730,1.1770,1.1700,1.1700,9000
2016-03-21,1.1200,1.1200,1.1200,1.1200,0
2016-03-18,1.1200,1.1200,1.1200,1.1200,0
2016-03-17,1.1200,1.1200,1.1200,1.1200,0
2016-03-16,1.1200,1.1200,1.1200,1.1200,0
2016-03-15,1.1200,1.1200,1.1200,1.1200,0
2016-03-14,1.1200,1.1200,1.1200,1.1200,0
2016-03-11,1.1200,1.1200,1.1200,1.1200,0
2016-03-10,1.1200,1.1200,1.1200,1.1200,0
2016-03-09,1.1795,1.1900,1.1200,1.1200,5000
2016-03-08,1.2000,1.2000,1.2000,1.2000,0
2016-03-07,1.2000,1.2000,1.2000,1.2000,0
2016-03-04,1.2000,1.2000,1.2000,1.2000,500
2016-03-03,1.0100,1.0100,1.0100,1.0100,0
2016-03-02,1.0100,1.0100,1.0100,1.0100,0
2016-03-01,1.0100,1.0100,1.0100,1.0100,0
2016-02-29,1.0100,1.0100,1.0100,1.0100,0
2016-02-26,1.0100,1.0100,1.0100,1.0100,0
2016-02-25,1.0205,1.0205,1.0100,1.0100,5000
2016-02-24,1.0100,1.0100,1.0100,1.0100,0
2016-02-23,1.0100,1.0100,1.0100,1.0100,0
2016-02-22,1.0100,1.0100,1.0100,1.0100,0
2016-02-19,1.0100,1.0100,1.0100,1.0100,5000
2016-02-18,0.9900,0.9900,0.9900,0.9900,7000
2016-02-17,0.9142,0.9142,0.9142,0.9142,0
2016-02-16,0.9142,0.9142,0.9142,0.9142,0
2016-02-12,0.9142,0.9142,0.9142,0.9142,0
2016-02-11,0.9142,0.9142,0.9142,0.9142,20000
2016-02-10,0.9400,0.9400,0.9400,0.9400,0
2016-02-09,0.9400,0.9400,0.9400,0.9400,0
2016-02-08,0.9400,0.9400,0.9400,0.9400,0
2016-02-05,0.9400,0.9400,0.9400,0.9400,0
2016-02-04,0.9488,0.9488,0.9400,0.9400,9000
2016-02-03,0.8971,0.8971,0.8971,0.8971,500
2016-02-02,1.0000,1.0000,1.0000,1.0000,0
2016-02-01,1.0000,1.0000,1.0000,1.0000,0
2016-01-29,1.0000,1.0000,1.0000,1.0000,0
2016-01-28,1.0000,1.0000,1.0000,1.0000,0
2016-01-27,1.0000,1.0000,1.0000,1.0000,1000
2016-01-26,1.0300,1.0300,1.0300,1.0300,0
2016-01-25,1.0300,1.0300,1.0300,1.0300,0
2016-01-22,1.0300,1.0300,1.0300,1.0300,0
2016-01-21,1.0300,1.0300,1.0300,1.0300,0
2016-01-20,1.0300,1.0300,1.0300,1.0300,0
2016-01-19,1.0300,1.0300,1.0300,1.0300,1200
2016-01-15,1.0900,1.0900,1.0900,1.0900,0
2016-01-14,1.0900,1.0900,1.0900,1.0900,0
2016-01-13,1.0900,1.0900,1.0900,1.0900,0
2016-01-12,1.0900,1.0900,1.0900,1.0900,0
2016-01-11,1.0900,1.0900,1.0900,1.0900,0
2016-01-08,1.0900,1.0900,1.0900,1.0900,0
2016-01-07,1.0900,1.0900,1.0900,1.0900,0
2016-01-06,1.0900,1.0900,1.0900,1.0900,0
2016-01-05,1.0900,1.0900,1.0900,1.0900,2000
2016-01-04,1.1005,1.1005,1.0900,1.0900,2000
2015-12-31,1.1300,1.1300,1.1300,1.1300,11
2015-12-30,1.1300,1.1300,1.1300,1.1300,0
2015-12-29,1.1300,1.1300,1.1300,1.1300,16500
2015-12-28,1.1200,1.1300,1.1200,1.1300,16500
2015-12-24,1.1500,1.1500,1.1500,1.1500,0
2015-12-23,1.1500,1.1500,1.1500,1.1500,2100
2015-12-22,1.1500,1.1500,1.1500,1.1500,5000
2015-12-21,1.1400,1.1400,1.1400,1.1400,1000
2015-12-18,1.1505,1.1505,1.1400,1.1400,1000
2015-12-17,1.1800,1.1800,1.1800,1.1800,0
2015-12-16,1.1800,1.1800,1.1800,1.1800,0
2015-12-15,1.1800,1.1800,1.1800,1.1800,4000
2015-12-14,1.1805,1.1805,1.1700,1.1700,3000
2015-12-11,1.2700,1.2700,1.2700,1.2700,0
2015-12-10,1.2700,1.2700,1.2700,1.2700,0
2015-12-09,1.2700,1.2700,1.2700,1.2700,0
2015-12-08,1.2700,1.2700,1.2700,1.2700,0
2015-12-07,1.2700,1.2700,1.2700,1.2700,0
2015-12-04,1.2700,1.2700,1.2700,1.2700,0
2015-12-03,1.2700,1.2700,1.2700,1.2700,500
2015-12-02,1.2900,1.2900,1.2900,1.2900,0
2015-12-01,1.2900,1.2900,1.2900,1.2900,0
2015-11-30,1.2900,1.2900,1.2900,1.2900,0
2015-11-27,1.2900,1.2900,1.2900,1.2900,0
2015-11-25,1.2900,1.2900,1.2900,1.2900,0
2015-11-24,1.2900,1.2900,1.2900,1.2900,0
2015-11-23,1.2900,1.2900,1.2900,1.2900,0
2015-11-20,1.2900,1.2900,1.2900,1.2900,0
2015-11-19,1.2900,1.2900,1.2900,1.2900,0
2015-11-18,1.2900,1.2900,1.2900,1.2900,4000
2015-11-17,1.2793,1.2793,1.2793,1.2793,0
2015-11-16,1.2793,1.2793,1.2793,1.2793,0
2015-11-13,1.2793,1.2793,1.2793,1.2793,0
2015-11-12,1.2900,1.2900,1.2900,1.2900,0
2015-11-11,1.3075,1.3075,1.2900,1.2900,4000
2015-11-10,1.2900,1.2900,1.2900,1.2900,0
2015-11-09,1.2900,1.2900,1.2900,1.2900,10000
2015-11-06,1.3300,1.3300,1.3300,1.3300,0
2015-11-05,1.3300,1.3300,1.3300,1.3300,0
2015-11-04,1.3300,1.3300,1.3300,1.3300,8800
2015-11-03,1.3700,1.3700,1.3600,1.3600,58300
2015-11-02,1.3800,1.3800,1.3800,1.3800,0
2015-10-30,1.3800,1.3800,1.3800,1.3800,0
2015-10-29,1.3800,1.3800,1.3800,1.3800,0
2015-10-28,1.3800,1.3800,1.3800,1.3800,500
2015-10-27,1.3500,1.3500,1.3500,1.3500,0
2015-10-26,1.3605,1.3605,1.3500,1.3500,3000
2015-10-23,1.2525,1.2525,1.2400,1.2400,0
2015-10-22,1.2525,1.2525,1.2400,1.2400,0
2015-10-21,1.2525,1.2525,1.2400,1.2400,0
2015-10-20,1.2525,1.2525,1.2400,1.2400,0
2015-10-19,1.2525,1.2525,1.2400,1.2400,0
2015-10-16,1.2525,1.2525,1.2400,1.2400,0
2015-10-15,1.2525,1.2525,1.2400,1.2400,0
2015-10-14,1.2525,1.2525,1.2400,1.2400,0
2015-10-13,1.2525,1.2525,1.2400,1.2400,4000
2015-10-12,1.1800,1.1800,1.1700,1.1700,0
2015-10-09,1.1800,1.1800,1.1700,1.1700,0
2015-10-08,1.1800,1.1800,1.1700,1.1700,0
2015-10-07,1.1800,1.1800,1.1700,1.1700,0
2015-10-06,1.1800,1.1800,1.1700,1.1700,0
2015-10-05,1.1800,1.1800,1.1700,1.1700,0
2015-10-02,1.1800,1.1800,1.1700,1.1700,0
2015-10-01,1.1800,1.1800,1.1700,1.1700,0
2015-09-30,1.1800,1.1800,1.1700,1.1700,8000
2015-09-29,1.1800,1.1800,1.1800,1.1800,0
2015-09-28,1.1800,1.1800,1.1800,1.1800,20000
2015-09-25,1.2499,1.2499,1.2499,1.2499,0
2015-09-24,1.2499,1.2499,1.2499,1.2499,0
2015-09-23,1.2499,1.2499,1.2499,1.2499,0
2015-09-22,1.2499,1.2499,1.2499,1.2499,0
2015-09-21,1.2499,1.2499,1.2499,1.2499,0
2015-09-18,1.2499,1.2499,1.2499,1.2499,0
2015-09-17,1.2499,1.2499,1.2499,1.2499,0
2015-09-16,1.2499,1.2499,1.2499,1.2499,0
2015-09-15,1.2499,1.2499,1.2499,1.2499,0
2015-09-14,1.2499,1.2499,1.2499,1.2499,0
2015-09-11,1.2499,1.2499,1.2499,1.2499,300
2015-09-10,1.2240,1.2240,1.2200,1.2200,0
2015-09-09,1.2240,1.2240,1.2200,1.2200,0
2015-09-08,1.2240,1.2240,1.2200,1.2200,0
2015-09-04,1.2240,1.2240,1.2200,1.2200,0
2015-09-03,1.2240,1.2240,1.2200,1.2200,13000
2015-09-02,1.2100,1.2100,1.2100,1.2100,9500
2015-09-01,1.2900,1.2900,1.2700,1.2700,0
2015-08-31,1.2900,1.2900,1.2700,1.2700,0
2015-08-28,1.2900,1.2900,1.2700,1.2700,9900
2015-08-27,1.2400,1.2400,1.2400,1.2400,2000
2015-08-26,1.2205,1.2205,1.2080,1.2080,26000
2015-08-25,1.1880,1.1880,1.1880,1.1880,0
2015-08-24,1.2800,1.2800,1.1880,1.1880,6000
2015-08-21,1.2950,1.2950,1.2950,1.2950,1000
2015-08-20,1.3390,1.3390,1.3390,1.3390,0
2015-08-19,1.3390,1.3390,1.3390,1.3390,0
2015-08-18,1.3390,1.3390,1.3390,1.3390,0
2015-08-17,1.3390,1.3390,1.3390,1.3390,17000
2015-08-14,1.3200,1.3200,1.3200,1.3200,0
2015-08-13,1.3200,1.3200,1.3200,1.3200,6000
2015-08-12,1.3100,1.3100,1.3100,1.3100,3000
2015-08-11,1.3720,1.3720,1.3720,1.3720,0
2015-08-10,1.3720,1.3720,1.3720,1.3720,10000
2015-08-07,1.3500,1.3500,1.3500,1.3500,1000
2015-08-06,1.3700,1.3700,1.3700,1.3700,4810
2015-08-05,1.3600,1.3600,1.3600,1.3600,0
2015-08-04,1.3600,1.3600,1.3600,1.3600,0
2015-08-03,1.3600,1.3600,1.3600,1.3600,5000
2015-07-31,1.3925,1.3925,1.3800,1.3800,0
2015-07-30,1.3925,1.3925,1.3800,1.3800,0
2015-07-29,1.3925,1.3925,1.3800,1.3800,10000
2015-07-28,1.4200,1.4200,1.4200,1.4200,0
2015-07-27,1.4200,1.4200,1.4200,1.4200,0
2015-07-24,1.4200,1.4200,1.4200,1.4200,0
2015-07-23,1.4200,1.4200,1.4200,1.4200,0
2015-07-22,1.4200,1.4200,1.4200,1.4200,0
2015-07-21,1.4200,1.4200,1.4200,1.4200,0
2015-07-20,1.4200,1.4200,1.4200,1.4200,0
2015-07-17,1.4200,1.4200,1.4200,1.4200,0
2015-07-16,1.4200,1.4200,1.4200,1.4200,0
2015-07-15,1.4200,1.4200,1.4200,1.4200,0
2015-07-14,1.4200,1.4200,1.4200,1.4200,5000
2015-07-13,1.4299,1.4299,1.4299,1.4299,165
2015-07-10,1.3990,1.3990,1.3990,1.3990,6000
2015-07-09,1.3960,1.3960,1.3960,1.3960,0
2015-07-08,1.3960,1.3960,1.3960,1.3960,0
2015-07-07,1.3960,1.3960,1.3960,1.3960,0
2015-07-06,1.3960,1.3960,1.3960,1.3960,0
2015-07-02,1.3960,1.3960,1.3960,1.3960,0
2015-07-01,1.3960,1.3960,1.3960,1.3960,0
2015-06-30,1.3960,1.3960,1.3960,1.3960,0
2015-06-29,1.3960,1.3960,1.3960,1.3960,0
2015-06-26,1.3960,1.3960,1.3960,1.3960,2500
2015-06-25,1.4300,1.4300,1.4300,1.4300,0
2015-06-24,1.4300,1.4300,1.4300,1.4300,0
2015-06-23,1.4300,1.4300,1.4300,1.4300,0
2015-06-22,1.4300,1.4300,1.4300,1.4300,0
2015-06-19,1.4300,1.4300,1.4300,1.4300,5000
2015-06-18,1.3950,1.3950,1.3950,1.3950,0
2015-06-17,1.3950,1.3950,1.3950,1.3950,0
2015-06-16,1.3950,1.3950,1.3950,1.3950,0
2015-06-15,1.3950,1.3950,1.3950,1.3950,0
2015-06-12,1.3950,1.3950,1.3950,1.3950,0
2015-06-11,1.3950,1.3950,1.3950,1.3950,0
2015-06-10,1.3950,1.3950,1.3950,1.3950,0
2015-06-09,1.3950,1.3950,1.3950,1.3950,0
2015-06-08,1.3950,1.3950,1.3950,1.3950,0
2015-06-05,1.3950,1.3950,1.3950,1.3950,0
2015-06-04,1.3950,1.3950,1.3950,1.3950,0
2015-06-03,1.3950,1.3950,1.3950,1.3950,0
2015-06-02,1.3950,1.3950,1.3950,1.3950,0
2015-06-01,1.3950,1.3950,1.3950,1.3950,0
